ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,ISO_codes,Samples_100,Samples_200
tmg,Tamagario,,-6.416666667,139.25,tama1336,tcg,Kayagar,,Kayagar,tcg,FALSE,FALSE
tmi,Tatar (Mishar),,55.5,49,tata1255,tat,Altaic,,Turkic,tat,FALSE,FALSE
tmk,Tumak,,9.5,17.33333333,tuma1260,tmc,Afro-Asiatic,Chadic,East Chadic,tmc,FALSE,FALSE
tml,Tamil,,11,78.5,tami1289,tam,Dravidian,,Southern Dravidian,tam,FALSE,FALSE
tmm,Tamabo,,-15.66666667,167.1666667,malo1243,mla,Austronesian,Eastern Malayo-Polynesian,Oceanic,mla,FALSE,FALSE
tmn,Temein,,11.91666667,29.41666667,nucl1339,teq,Eastern Sudanic,,Temein,teq,FALSE,FALSE
tmo,Tibetan (Modern Literary),,29.83333333,91.5,tibe1272,bod,Sino-Tibetan,Tibeto-Burman,Bodic,bod,FALSE,FALSE
tmp,Tampulma,,10.41666667,-0.583333333,tamp1252,tpm,Niger-Congo,Gur,Southern-Central Gur,tpm,FALSE,FALSE
tmr,Temiar,,5,101.5,temi1246,tea,Austro-Asiatic,Mon-Khmer,Aslian,tea,FALSE,FALSE
tms,Tommo So,,15,-3,,,Dogon,,Dogon,,FALSE,FALSE
tmu,Tat (Muslim),,41.25,48.75,musl1236,ttt,Indo-European,,Iranian,ttt,FALSE,FALSE
tna,Turkana,,3,35.5,turk1308,tuv,Eastern Sudanic,,Nilotic,tuv,FALSE,FALSE
tnb,Tunebo,,6.75,-72.25,ango1257,tnd,Chibchan,,Tunebo,tnd,FALSE,FALSE
tnc,Tanacross,,63.5,-143.5,tana1290,tcb,Na-Dene,,Athapaskan,tcb,FALSE,FALSE
tnd,Tindi,,42.36666667,46.25,tind1238,tin,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,tin,FALSE,FALSE
tne,Temne,,8.666666667,-13.08333333,timn1235,tem,Niger-Congo,Atlantic,Mel,tem,FALSE,FALSE
tng,Tongan,,-21.16666667,-175.1666667,tong1325,ton,Austronesian,Eastern Malayo-Polynesian,Oceanic,ton,FALSE,FALSE
tni,Tinani,,32.33333333,77.16666667,tina1246,lbf,Sino-Tibetan,Tibeto-Burman,Bodic,lbf,FALSE,FALSE
tnj,Tanaina,,62,-150,tana1289,tfn,Na-Dene,,Athapaskan,tfn,FALSE,FALSE
tnk,Tungak,,-2.55,150.25,tung1290,lcm,Austronesian,Eastern Malayo-Polynesian,Oceanic,lcm,FALSE,FALSE
tnl,Tanana (Lower),,65,-150,lowe1425,taa,Na-Dene,,Athapaskan,taa,FALSE,FALSE
tnn,Tunen,,4.75,10.66666667,tune1261,tvu,Niger-Congo,Benue-Congo,Bantoid,tvu,FALSE,FALSE
tno,Tondano,,1.25,125,tond1251,tdn,Austronesian,,Minahasan,tdn,FALSE,FALSE
tns,Tanna (Southwest),,-19.56666667,169.3333333,sout2869,nwi,Austronesian,Eastern Malayo-Polynesian,Oceanic,nwi,FALSE,FALSE
tnt,Tontemboan,,1.083333333,124.5,tont1239,tnt,Austronesian,,Minahasan,tnt,FALSE,FALSE
tny,Tenyer,,10.66666667,-4.5,west2466,kza,Niger-Congo,,Senufo,kza,FALSE,FALSE
toa,Toaripi,,-8.333333333,146.25,toar1246,tqo,Eleman,,Eleman Proper,tqo,FALSE,FALSE
tob,Toba,,-26.5,-59,toba1269,tob,Guaicuruan,,South Guaicuruan,tob,FALSE,FALSE
tod,Tod,,32.41666667,77.25,stod1241,sbu,Sino-Tibetan,Tibeto-Burman,Bodic,sbu,FALSE,FALSE
tof,Tofa,,53.75,98,kara1462,kim,Altaic,,Turkic,kim,FALSE,FALSE
toj,Tojolabal,,16.33333333,-91.5,tojo1241,toj,Mayan,,Mayan,toj,FALSE,FALSE
tok,Tarok,,9,10.08333333,taro1263,yer,Niger-Congo,Benue-Congo,Platoid,yer,FALSE,FALSE
tol,Tol,,14.66666667,-87,toll1241,jic,,,,jic,FALSE,FALSE
ton,Tonkawa,,30.25,-96.75,tonk1249,tqw,,,,tqw,FALSE,FALSE
toq,Toqabaqita,,-8.416666667,160.5833333,toab1237,mlu,Austronesian,Eastern Malayo-Polynesian,Oceanic,mlu,FALSE,FALSE
tor,Toratán,,1.083333333,124.8333333,rata1244,rth,Austronesian,,Sangiric,rth,FALSE,FALSE
tos,Totonac (Sierra),,19.91666667,-97.41666667,high1243,tos,Totonacan,,Totonacan,tos,FALSE,FALSE
tot,Totonac (Misantla),,19.91666667,-96.91666667,yecu1235,tlc,Totonacan,,Totonacan,tlc,FALSE,FALSE
tou,Southern Toussian,,11,-4.666666667,sout2797,wib,Niger-Congo,Gur,Tusia,wib,FALSE,FALSE
toy,Tasmanian (Oyster Bay to Pitwater),,-42.5,147.75,,,Tasmanian,,Tasmanian,,FALSE,FALSE
toz,Tonga (in Zambia),,-17,27,tong1318,toi,Niger-Congo,Benue-Congo,Bantoid,toi,FALSE,FALSE
tpa,Totonac (Papantla),,20.33333333,-97.33333333,papa1238,top,Totonacan,,Totonacan,top,FALSE,FALSE
tpc,Tepecano,,21.75,-104.75,tepe1278,tep,Uto-Aztecan,,Tepiman,tep,FALSE,FALSE
tpi,Tok Pisin,,-9.5,147.1666667,tokp1240,tpi,other,,Creoles and Pidgins,tpi,FALSE,FALSE
tpn,Tepehuan (Northern),,26.33333333,-107,nort2959,ntp,Uto-Aztecan,,Tepiman,ntp,FALSE,FALSE
tpr,Tupuri,,10.16666667,14.75,tupu1244,tui,Niger-Congo,Adamawa-Ubangi,Mbumic,tui,FALSE,FALSE
tps,Tepehuan (Southeastern),,23,-104.5,sout2976,stp,Uto-Aztecan,,Tepiman,stp,FALSE,FALSE
tpt,Tapieté,,-19.75,-61.66666667,tapi1253,tpj,Tupian,,Tupi-Guaraní,tpj,FALSE,FALSE
trb,Teribe,,9.333333333,-82.66666667,teri1250,tfr,Chibchan,,Talamanca,tfr,FALSE,FALSE
trc,Trique (Chicahuaxtla),,17.16666667,-97.83333333,chic1273,trs,Oto-Manguean,,Mixtecan,trs,FALSE,FALSE
trd,Toraja,,-3,119.75,tora1261,sda,Austronesian,,South Sulawesi,sda,FALSE,FALSE
trg,Tewa (Rio Grande),,36.25,-106.1666667,tewa1260,tew,Kiowa-Tanoan,,Kiowa-Tanoan,tew,FALSE,FALSE
tri,Trique (Copala),,17.16666667,-97.91666667,copa1237,trc,Oto-Manguean,,Mixtecan,trc,FALSE,FALSE
trm,Tirmaga,,5.75,35.25,suri1267,suq,Eastern Sudanic,,Surmic,suq,FALSE,FALSE
trn,Terêna,,-20,-56,tere1279,ter,Arawakan,,Bolivia-Parana,ter,FALSE,FALSE
trr,Tairora,,-6.5,146,nort2920,tbg,Trans-New Guinea,,Eastern Highlands,tbg,FALSE,FALSE
trt,Ternate,,0.833333333,127.25,tern1247,tft,West Papuan,,North Halmaheran,tft,FALSE,FALSE
tru,Trumai,,-11.91666667,-53.58333333,trum1247,tpy,,,,tpy,FALSE,TRUE
trw,Torwali,,34.25,72,torw1241,trw,Indo-European,,Indic,trw,FALSE,FALSE
try,Tiruray,,6.75,124.1666667,tiru1241,tiy,Austronesian,,Bilic,tiy,FALSE,FALSE
tsa,Tsakhur,,41.66666667,47.16666667,tsak1249,tkr,Nakh-Daghestanian,Daghestanian,Lezgic,tkr,FALSE,FALSE
tse,Timorese,,-9.666666667,124.5,uabm1237,aoz,Austronesian,,Central Malayo-Polynesian,aoz,FALSE,FALSE
tsf,Tsafiki,,-1,-79.33333333,colo1256,cof,Barbacoan,,Barbacoan,cof,FALSE,FALSE
tsg,Tausug,,6,121,taus1251,tsg,Austronesian,,Greater Central Philippine,tsg,FALSE,FALSE
tsh,Tümpisa Shoshone,,37,-117,pana1305,par,Uto-Aztecan,,Numic,par,FALSE,FALSE
tsi,Tsimshian (Coast),,52.5,-129,nucl1649,tsi,Penutian,,Tsimshianic,tsi,FALSE,TRUE
tsj,Tewa (San Juan Pueblo),,36.08333333,-106.0833333,tewa1260,tew,Kiowa-Tanoan,,Kiowa-Tanoan,tew,FALSE,FALSE
tsk,Tamashek,,20,-2,tama1365,taq,Afro-Asiatic,,Berber,taq,FALSE,FALSE
tsl,Tanzania Sign Language,,-6,35,tanz1238,tza,other,,Sign Languages,tza,FALSE,FALSE
tsm,Tasmanian,,-42.16666667,146.5,,,,,,,FALSE,FALSE
tsn,Tsonga,,-24,32,tson1249,tso,Niger-Congo,Benue-Congo,Bantoid,tso,FALSE,FALSE
tso,Tsou,,23.5,120.75,tsou1248,tsu,Austronesian,,Tsou,tsu,FALSE,FALSE
tsp,Tamil (Spoken),,11,78,tami1289,tam,Dravidian,,Southern Dravidian,tam,FALSE,FALSE
tsr,Taushiro,,-3.25,-75.5,taus1253,trr,,,,trr,FALSE,FALSE
tst,Tsat,,18.25,109.5,tsat1238,huq,Austronesian,,Malayo-Sumbawan,huq,FALSE,FALSE
tsw,Tswana,,-24,26,tswa1253,tsn,Niger-Congo,Benue-Congo,Bantoid,tsn,FALSE,FALSE
tsz,Tsez,,42.25,45.75,dido1241,ddo,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,ddo,FALSE,FALSE
ttb,Tatar (Baraba),,55.33333333,78.33333333,tata1255,tat,Altaic,,Turkic,tat,FALSE,FALSE
ttd,Tetun Dili,,-8.583333333,125.5833333,tetu1245,tet,Austronesian,,Central Malayo-Polynesian,tet,FALSE,FALSE
tte,Tutelo,,37.66666667,-78.75,tute1247,tta,Siouan,,Core Siouan,tta,FALSE,FALSE
ttn,Tetun,,-9,126,tetu1245,tet,Austronesian,,Central Malayo-Polynesian,tet,FALSE,FALSE
tts,Tati (Southern),,36,49.66666667,take1255,tks,Indo-European,,Iranian,tks,FALSE,FALSE
ttu,Tsova-Tush,,42.5,45.5,bats1242,bbl,Nakh-Daghestanian,,Nakh,bbl,FALSE,FALSE
tty,Tatuyo,,0.416666667,-70.5,tatu1247,tav,Tucanoan,,Tucanoan,tav,FALSE,FALSE
tua,Tuamotuan,,-17,-144,tuam1242,pmt,Austronesian,Eastern Malayo-Polynesian,Oceanic,pmt,FALSE,FALSE
tub,Tubar,,27,-108,tuba1279,tbu,Uto-Aztecan,,Tubar,tbu,FALSE,FALSE
tuc,Tucano,,0.5,-69.16666667,tuca1252,tuo,Tucanoan,,Tucanoan,tuo,FALSE,FALSE
tug,Tuareg (Ahaggar),,23,6,taha1241,thv,Afro-Asiatic,,Berber,thv,FALSE,FALSE
tui,Türk Isaret Dili,,39,34,turk1288,tsm,other,,Sign Languages,tsm,FALSE,FALSE
tuk,Tukang Besi,,-5.5,123.5,tuka1247,,Austronesian,,Celebic,bhq khc,TRUE,TRUE
tul,Tulu,,12.75,75.33333333,tulu1258,tcy,Dravidian,,Southern Dravidian,tcy,FALSE,FALSE
tum,Tumleo,,-3.083333333,142.4166667,tuml1238,tmq,Austronesian,Eastern Malayo-Polynesian,Oceanic,tmq,FALSE,FALSE
tun,Tunica,,32.66666667,-91,tuni1252,tun,,,,tun,FALSE,TRUE
tup,Tupi,,-6,-36,,,Tupian,,Tupi-Guaraní,,FALSE,FALSE
tur,Turkish,,39,35,nucl1301,tur,Altaic,,Turkic,tur,TRUE,TRUE
tus,Tuscarora,,36,-77.5,tusc1257,tus,Iroquoian,,Northern Iroquoian,tus,FALSE,FALSE
tut,Tutchone (Northern),,63,-137,nort2941,ttm,Na-Dene,,Athapaskan,ttm,FALSE,FALSE
tuv,Tuvan,,52,95,tuvi1240,tyv,Altaic,,Turkic,tyv,FALSE,FALSE
tuy,Tuyuca,,0.5,-70.08333333,tuyu1244,tue,Tucanoan,,Tucanoan,tue,FALSE,FALSE
tvl,Tuvaluan,,-8.5,179.1666667,tuva1244,tvl,Austronesian,Eastern Malayo-Polynesian,Oceanic,tvl,FALSE,FALSE
tvo,Tatar,,56,49.5,tata1255,tat,Altaic,,Turkic,tat,FALSE,FALSE
tvt,Tutsa,,27.5,96.5,tuts1235,tvt,Sino-Tibetan,Tibeto-Burman,Northern Naga,tvt,FALSE,FALSE
twa,Twana,,47.66666667,-122.75,twan1247,twa,Salishan,,Central Salish,twa,FALSE,FALSE
twe,Tarahumara (Western),,27.5,-108,lowl1265,tac,Uto-Aztecan,,Tarahumaran,tac,FALSE,FALSE
twn,Tiwa (Northern),,36.5,-105.5,nort1550,twf,Kiowa-Tanoan,,Kiowa-Tanoan,twf,FALSE,FALSE
tws,Tiwa (Southern),,35,-106.3333333,sout2961,tix,Kiowa-Tanoan,,Kiowa-Tanoan,tix,FALSE,FALSE
twx,Turkic (West Xorasan),,36.66666667,56,khor1269,kmz,Altaic,,Turkic,kmz,FALSE,FALSE
txj,Totonac (Xicotepec de Juárez),,20.41666667,-97.83333333,xico1235,too,Totonacan,,Totonacan,too,FALSE,FALSE
tye,Tyeraity,,-13,130.3333333,tyar1236,woa,Northern Daly,Daly,Northern Daly,woa,FALSE,FALSE
tza,Tzeltal (Aguacatenango),,16.41666667,-92.5,tzel1254,tzh,Mayan,,Mayan,tzh,FALSE,FALSE
tze,Tzeltal,,16.83333333,-92.25,tzel1254,tzh,Mayan,,Mayan,tzh,FALSE,FALSE
tzi,Taiwanese Sign Language (Ziran Shouyu),,24,121,taiw1241,tss,other,,Sign Languages,tss,FALSE,FALSE
tzo,Tzotzil,,16.5,-92.66666667,tzot1259,tzo,Mayan,,Mayan,tzo,FALSE,FALSE
tzt,Tzeltal (Tenejapa),,16.66666667,-92.33333333,tzel1254,tzh,Mayan,,Mayan,tzh,FALSE,FALSE
tzu,Tzutujil,,14.66666667,-91.33333333,tzut1248,tzj,Mayan,,Mayan,tzj,FALSE,FALSE
uby,Ubykh,,43.66666667,39.66666667,ubyk1235,uby,Northwest Caucasian,,Northwest Caucasian,uby,FALSE,FALSE
udh,Udihe,,47.66666667,136.25,udih1248,ude,Altaic,,Tungusic,ude,FALSE,FALSE
udi,Udi,,41,48,udii1243,udi,Nakh-Daghestanian,Daghestanian,Lezgic,udi,FALSE,FALSE
udm,Udmurt,,57.5,52.5,udmu1245,udm,Uralic,Finno-Ugric,Permic,udm,FALSE,FALSE
ugs,Ugandan Sign Language,,1,32.5,ugan1238,ugn,other,,Sign Languages,ugn,FALSE,FALSE
uhi,Uradhi,,-11.91666667,142.4166667,atam1239,urf,Pama-Nyungan,,Northern Pama-Nyungan,urf,FALSE,FALSE
ukr,Ukrainian,,49,33,ukra1253,ukr,Indo-European,,Slavic,ukr,FALSE,FALSE
uku,Upper Kuskokwim,,63,-157,uppe1438,kuu,Na-Dene,,Athapaskan,kuu,FALSE,FALSE
ulc,Ulcha,,52.25,140.3333333,ulch1241,ulc,Altaic,,Tungusic,ulc,FALSE,FALSE
uld,Uldeme,,10.95,14.11666667,wuzl1236,udl,Afro-Asiatic,Chadic,Biu-Mandara,udl,FALSE,FALSE
uli,Ulithian,,9.916666667,139.5833333,ulit1238,uli,Austronesian,Eastern Malayo-Polynesian,Oceanic,uli,FALSE,FALSE
uma,Uma,,-1.833333333,120,umaa1242,ppk,Austronesian,,Celebic,ppk,FALSE,FALSE
umb,UMbundu,,-12.5,15,umbu1257,umb,Niger-Congo,Benue-Congo,Bantoid,umb,FALSE,FALSE
ump,Umpila,,-13.5,143.5,umpi1239,ump,Pama-Nyungan,,Northern Pama-Nyungan,ump,FALSE,FALSE
umu,Umaua,,1,-72,cari1279,cbd,Cariban,,Cariban,cbd,FALSE,FALSE
una,Una,,-4.666666667,140,unaa1239,mtg,Trans-New Guinea,,Mek,mtg,FALSE,TRUE
ung,Ungarinjin,,-16.33333333,126,ngar1284,ung,Worrorran,,Worrorran,ung,FALSE,TRUE
unm,Unami,,40,-75.16666667,unam1242,unm,Algic,,Algonquian,unm,FALSE,FALSE
ura,Ura,,-18.66666667,169.0833333,urav1235,uur,Austronesian,Eastern Malayo-Polynesian,Oceanic,uur,FALSE,FALSE
urd,Urdu,,25,67,urdu1245,urd,Indo-European,,Indic,urd,FALSE,FALSE
urh,Urhobo,,5.583333333,6,urho1239,urh,Niger-Congo,Benue-Congo,Edoid,urh,FALSE,FALSE
uri,Urim,,-3.583333333,142.6666667,urim1252,uri,Torricelli,,Urim,uri,FALSE,FALSE
urk,Urubú-Kaapor,,-2.333333333,-46.5,urub1250,urb,Tupian,,Tupi-Guaraní,urb,FALSE,TRUE
url,Urak Lawoi',,8,98.33333333,urak1238,urk,Austronesian,,Malayo-Sumbawan,urk,FALSE,FALSE
urm,Urum,,47.11666667,37.55,urum1249,uum,Altaic,,Turkic,uum,FALSE,FALSE
urn,Urarina,,-4.5,-75.5,urar1246,ura,,,,ura,FALSE,FALSE
urt,Urat,,-3.666666667,142.8333333,urat1244,urt,Torricelli,,Wapei-Palei,urt,FALSE,FALSE
uru,Uru,,-16.75,-69,uruu1244,ure,Uru-Chipaya,,Uru-Chipaya,ure,FALSE,FALSE
usa,Usan,,-4.833333333,145.1666667,usan1239,wnu,Trans-New Guinea,,Madang,wnu,FALSE,TRUE
usl,Urubú Sign Language,,-2.333333333,-46,urub1243,uks,other,,Sign Languages,uks,FALSE,FALSE
usr,Usarufa,,-6.416666667,145.5833333,usar1243,usa,Trans-New Guinea,,Eastern Highlands,usa,FALSE,FALSE
ute,Ute,,39,-109,utes1238,ute,Uto-Aztecan,,Numic,ute,FALSE,FALSE
uyg,Uyghur,,40,80,uigh1240,uig,Altaic,,Turkic,uig,FALSE,FALSE
uzb,Uzbek,,39,66,uzbe1247,,Altaic,,Turkic,uzn uzs,FALSE,FALSE
uzn,Uzbek (Northern),,40.66666667,66.5,nort2690,uzn,Altaic,,Turkic,uzn,FALSE,FALSE
vaf,Vafsi,,34.66666667,49.91666667,vafs1240,vaf,Indo-European,,Iranian,vaf,FALSE,FALSE
vag,Vagla,,9.416666667,-2.416666667,vagl1239,vag,Niger-Congo,Gur,Southern-Central Gur,vag,FALSE,FALSE
vai,Vai,,6.916666667,-11.25,vaii1241,vai,Mande,,Western Mande,vai,FALSE,FALSE
vas,Vasavi,,24.5,71.5,vasa1239,vas,Indo-European,,Indic,vas,FALSE,FALSE
vat,Vata,,5.833333333,-5.416666667,lako1244,dic,Niger-Congo,,Kru,dic,FALSE,FALSE
ved,Vedda,,7,81,vedd1240,ved,Indo-European,,Indic,ved,FALSE,FALSE
ven,Venda,,-22,30,vend1245,ven,Niger-Congo,Benue-Congo,Bantoid,ven,FALSE,FALSE
vep,Veps,,60,35,veps1250,vep,Uralic,Finno-Ugric,Finnic,vep,FALSE,FALSE
vie,Vietnamese,,10.5,106.5,viet1252,vie,Austro-Asiatic,Mon-Khmer,Viet-Muong,vie,TRUE,TRUE
vif,Vili,,-5.5,14,vili1238,vif,Niger-Congo,Benue-Congo,Bantoid,vif,FALSE,FALSE
vka,Kariera,,-20.5,118.5,kari1304,vka,Pama-Nyungan,,Western Pama-Nyungan,vka,FALSE,FALSE
vla,Vlaamse Gebarentaal,,51,4,vlaa1235,vgt,other,,Sign Languages,vgt,FALSE,FALSE
vnm,Vinmavis,,-16.16666667,167.4166667,vinm1237,vnm,Austronesian,Eastern Malayo-Polynesian,Oceanic,vnm,FALSE,FALSE
vot,Votic,,59.5,30,voti1245,vot,Uralic,Finno-Ugric,Finnic,vot,FALSE,FALSE
wag,Wagiman,,-14,131.25,wage1238,waq,,,,waq,FALSE,FALSE
wah,Wahgi,,-5.833333333,144.7166667,wahg1249,,Trans-New Guinea,,Chimbu,wgi whg,FALSE,FALSE
wai,Wai Wai,,1,-59,waiw1244,waw,Cariban,,Cariban,waw,FALSE,FALSE
wak,Wakhi,,36.5,72,wakh1245,wbl,Indo-European,,Iranian,wbl,FALSE,FALSE
wal,Walman,,-3.216666667,142.5,valm1241,van,Torricelli,,Wapei-Palei,van,FALSE,FALSE
wam,Wambaya,,-18.66666667,135.75,wamb1258,wmb,Mirndi,,Wambayan,wmb,FALSE,TRUE
wan,Wangkumara,,-27.33333333,143,ngur1261,xwk,Pama-Nyungan,,Central Pama-Nyungan,xwk,FALSE,FALSE
wao,Waorani,,-1,-76.5,waor1240,auc,,,,auc,FALSE,FALSE
wap,Wappo,,38.5,-122.5,wapp1239,wao,Wappo-Yukian,,Wappo,wao,FALSE,FALSE
war,Wari',,-11.33333333,-65,wari1268,pav,Chapacura-Wanham,,Chapacura-Wanham,pav,TRUE,TRUE
was,Washo,,39.25,-120,wash1253,was,,,,was,FALSE,FALSE
wat,Watjarri,,-26,117.5,waja1257,wbv,Pama-Nyungan,,Western Pama-Nyungan,wbv,FALSE,FALSE
wau,Waunana,,4,-77,woun1238,noa,Choco,,Choco,noa,FALSE,FALSE
way,Wayampi,,1,-52,waya1270,oym,Tupian,,Tupi-Guaraní,oym,FALSE,FALSE
wbn,Wambon,,-5.5,140.4166667,wamb1259,wms,Trans-New Guinea,,Awju-Dumut,wms,FALSE,FALSE
wbt,Wanman,,-22,123,wanm1242,wbt,Pama-Nyungan,,Western Pama-Nyungan,wbt,FALSE,FALSE
wch,Wichí,,-22.5,-62.58333333,wich1264,mzh,Matacoan,,Matacoan,mzh,TRUE,TRUE
wdo,Western Desert (Ooldea),,-30.5,132,pitj1243,,Pama-Nyungan,,Western Pama-Nyungan,,FALSE,FALSE
wec,Welsh (Colloquial),,52.75,-3.5833,wels1247,cym,Indo-European,,Celtic,cym,FALSE,FALSE
wed,Wedau,,-10.16666667,150.1666667,weda1241,wed,Austronesian,Eastern Malayo-Polynesian,Oceanic,wed,FALSE,FALSE
wel,Welsh,,52,-3,wels1247,cym,Indo-European,,Celtic,cym,FALSE,FALSE
wem,Wembawemba,,-35.33333333,144,west2443,,Pama-Nyungan,,Southeastern Pama-Nyungan,,FALSE,FALSE
wer,Weri,,-7.75,146.9166667,weri1253,wer,Trans-New Guinea,,Goilalan,wer,FALSE,FALSE
wet,Wetan,,-8.166666667,128,luan1263,lex,Austronesian,,Central Malayo-Polynesian,lex,FALSE,FALSE
wgg,Wangkangurru,,-27,137,wang1290,wgg,Pama-Nyungan,,Central Pama-Nyungan,wgg,FALSE,FALSE
wgl,Waigali,,35,71.25,waig1243,wbk,Indo-European,,Nuristani,wbk,FALSE,FALSE
wgu,Warrongo,,-18,145,waru1264,wrg,Pama-Nyungan,,Northern Pama-Nyungan,wrg,FALSE,FALSE
wic,Wichita,,33.33333333,-97.33333333,wich1260,wic,Caddoan,,Caddoan,wic,TRUE,TRUE
wik,Wikchamni,,36.41666667,-119.0833333,yoku1256,yok,Penutian,,Yokuts,yok,FALSE,FALSE
win,Wintu,,41,-122.5,wint1259,wnw,Penutian,,Wintuan,wnw,FALSE,FALSE
wir,Wirangu,,-32,134,wira1265,wgu,Pama-Nyungan,,Central Pama-Nyungan,wgu,FALSE,FALSE
wiy,Wiyot,,40.83333333,-124.1666667,wiyo1248,wiy,Algic,,Wiyot,wiy,FALSE,FALSE
wkw,Wagawaga,,-26.5,152.5,waka1274,wkw,Pama-Nyungan,,Southeastern Pama-Nyungan,wkw,FALSE,FALSE
wlf,Wolof,,15.25,-16,nucl1347,wol,Niger-Congo,Atlantic,Wolof,wol,FALSE,FALSE
wll,Wallisian,,-13.3,-176.2,wall1257,wls,Austronesian,Eastern Malayo-Polynesian,Oceanic,wls,FALSE,FALSE
wlm,Walmatjari,,-19.5,125.75,walm1241,wmt,Pama-Nyungan,,Western Pama-Nyungan,wmt,FALSE,FALSE
wlo,Wolio,,-5.5,122.75,woli1241,wlo,Austronesian,,Celebic,wlo,FALSE,FALSE
wlw,Warluwara,,-22,138.5,warl1256,wrb,Pama-Nyungan,,Western Pama-Nyungan,wrb,FALSE,FALSE
wly,Wolaytta,,6.833333333,37.75,wola1242,wal,Afro-Asiatic,Omotic,North Omotic,wal,FALSE,FALSE
wma,West Makian,,0.5,127.5833333,west2600,mqs,West Papuan,,North Halmaheran,mqs,FALSE,FALSE
wme,Wambule,,29.25,85.91666667,wamb1257,wme,Sino-Tibetan,Tibeto-Burman,Mahakiranti,wme,FALSE,FALSE
wmn,Wéménugbé,,6.666666667,2.5,weme1239,wem,Niger-Congo,,Kwa,wem,FALSE,FALSE
wmu,Wik Munkan,,-13.91666667,141.75,wikm1247,wim,Pama-Nyungan,,Northern Pama-Nyungan,wim,FALSE,FALSE
wn,Wik Ngathana,,-13.91666667,141.5,wikn1245,wig,Pama-Nyungan,,Northern Pama-Nyungan,wig,FALSE,FALSE
wna,Wan,,7.833333333,-5.866666667,wann1242,wan,Mande,,Eastern Mande,wan,FALSE,FALSE
wnb,Winnebago,,43.5,-88.5,hoch1243,win,Siouan,,Core Siouan,win,FALSE,FALSE
wnt,Wantoat,,-6.166666667,146.5,want1252,wnc,Trans-New Guinea,,Finisterre-Huon,wnc,FALSE,FALSE
wob,Wobe,,7.416666667,-7.333333333,weno1238,wob,Niger-Congo,,Kru,wob,FALSE,FALSE
wog,Wogamusin,,-4.25,142.3333333,woga1249,wog,Sepik,,Upper Sepik,wog,FALSE,FALSE
woi,Woisika,,-8.25,124.8333333,kama1365,woi,Timor-Alor-Pantar,,Greater Alor,woi,FALSE,FALSE
wol,Woleaian,,7.333333333,143.8333333,wole1240,woe,Austronesian,Eastern Malayo-Polynesian,Oceanic,woe,FALSE,FALSE
wom,Womo,,-2.916666667,141.8333333,womo1238,,Skou,,Serra Hills,,FALSE,FALSE
wor,Worora,,-15.66666667,124.6666667,woro1255,wro,Worrorran,,Worrorran,wro,FALSE,FALSE
wps,Wapishana,,2.666666667,-60,wapi1253,wap,Arawakan,,Wapishanan,wap,FALSE,FALSE
wra,Warao,,9.333333333,-61.66666667,wara1303,wba,,,,wba,TRUE,TRUE
wrb,Warrnambool,,-38.25,142.5,warr1257,,Pama-Nyungan,,Southeastern Pama-Nyungan,,FALSE,FALSE
wrd,Wardaman,,-15.5,131,ward1246,wrr,Yangmanic,Gunwinyguan,Yangmanic,wrr,FALSE,TRUE
wrg,Warrgamay,,-18.58333333,146.0833333,warr1255,wgy,Pama-Nyungan,,Northern Pama-Nyungan,wgy,FALSE,FALSE
wrk,Warekena,,1.5,-67.5,guar1293,gae,Arawakan,,Alto-Orinoco,gae,FALSE,FALSE
wrl,Warlpiri,,-20,132.3333333,warl1254,wbp,Pama-Nyungan,,Western Pama-Nyungan,wbp,FALSE,FALSE
wrm,Warembori,,-1.666666667,137.5833333,ware1253,wsa,Austronesian,Eastern Malayo-Polynesian,South Halmahera - West New Guinea,wsa,FALSE,FALSE
wrn,Warndarang,,-14.41666667,135.5833333,wand1263,wnd,Mangarrayi-Maran,,Warndarang,wnd,FALSE,FALSE
wrp,Waropen,,-2.333333333,136.5833333,waro1242,wrp,Austronesian,Eastern Malayo-Polynesian,South Halmahera - West New Guinea,wrp,FALSE,FALSE
wrs,Waris,,-3.166666667,141,wari1266,wrs,Border,,Border,wrs,FALSE,FALSE
wru,Warumungu,,-19.5,134.5,waru1265,wrm,Pama-Nyungan,,Western Pama-Nyungan,wrm,FALSE,FALSE
wrw,Warrwa,,-17.5,123.5,warr1258,wwr,Nyulnyulan,,Nyulnyulan,wwr,FALSE,FALSE
wry,Waray (in Australia),,-13.16666667,131.25,wara1290,wrz,Gunwinyguan,Gunwinyguan,Warayic,wrz,FALSE,FALSE
wsk,Waskia,,-4.5,146,wask1241,wsk,Trans-New Guinea,,Madang,wsk,FALSE,FALSE
wth,Wathawurrung,,-38,144,wath1238,,Pama-Nyungan,,Southeastern Pama-Nyungan,,FALSE,FALSE
wtm,Watam,,-3.916666667,144.5,wata1253,wax,Lower Sepik-Ramu,,Lower Ramu,wax,FALSE,FALSE
wuc,Wu,,31.66666667,119.9166667,wuch1236,wuu,Sino-Tibetan,,Chinese,wuu,FALSE,FALSE
wur,Waurá,,-13,-53,waur1244,wau,Arawakan,,Central Arawakan,wau,FALSE,FALSE
